dataset,best_params,test_accuracy,test_f1
BalancedSampling_sampled_data_10000_set_6,"{'lambda_l1': 3.4364771832310472, 'lambda_l2': 5.136023933222166e-06, 'num_leaves': 179, 'feature_fraction': 0.8393077246900976, 'bagging_fraction': 0.6857445004922113, 'bagging_freq': 0, 'min_child_samples': 3, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.766866215772016,0.7572847188032522
clhs_sampled_data_10000_set_6,"{'lambda_l1': 2.992769196605068, 'lambda_l2': 3.608397189008527e-08, 'num_leaves': 510, 'feature_fraction': 0.9742733049231069, 'bagging_fraction': 0.9450558570690655, 'bagging_freq': 0, 'min_child_samples': 28, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7660992300259978,0.7564249198372541
FCMtp1sampled_data_10000_set_6,"{'lambda_l1': 2.7562900696132315, 'lambda_l2': 0.02250962009949784, 'num_leaves': 428, 'feature_fraction': 0.8931352196691941, 'bagging_fraction': 0.6984602106079828, 'bagging_freq': 14, 'min_child_samples': 6, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5875708465729682,0.5344630446508293
FCMtp2sampled_data_10000_set_6,"{'lambda_l1': 2.3745835159814828, 'lambda_l2': 0.19895580639362714, 'num_leaves': 136, 'feature_fraction': 0.9700771067601472, 'bagging_fraction': 0.9550371207720698, 'bagging_freq': 10, 'min_child_samples': 1, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6359706354028667,0.5849744708500961
FSCS_sampled_data_10000_set_6,"{'lambda_l1': 4.29048661759301, 'lambda_l2': 0.08070692357060118, 'num_leaves': 120, 'feature_fraction': 0.9313228327505078, 'bagging_fraction': 0.9642629169171166, 'bagging_freq': 13, 'min_child_samples': 27, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7660295040490871,0.7554836333174543
kmeans_sampled_data_10000_set_6,"{'lambda_l1': 0.10649867081269616, 'lambda_l2': 9.701991262547697, 'num_leaves': 448, 'feature_fraction': 0.8509145183123779, 'bagging_fraction': 0.6391661396951929, 'bagging_freq': 0, 'min_child_samples': 12, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6661121791359955,0.6346373490150315
BalancedSampling_sampled_data_10000_set_7,"{'lambda_l1': 2.777171474490516, 'lambda_l2': 4.69918323271254, 'num_leaves': 153, 'feature_fraction': 0.9946481818395333, 'bagging_fraction': 0.7397883028076266, 'bagging_freq': 1, 'min_child_samples': 23, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7575030131582879,0.746928330673312
clhs_sampled_data_10000_set_7,"{'lambda_l1': 3.2675303783757816, 'lambda_l2': 1.1449144772926459e-07, 'num_leaves': 317, 'feature_fraction': 0.8239717415435981, 'bagging_fraction': 0.5770308851026441, 'bagging_freq': 0, 'min_child_samples': 88, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7493550347135757,0.7384014705677134
FCMtp1sampled_data_10000_set_7,"{'lambda_l1': 0.03803912282862074, 'lambda_l2': 9.627506146060595, 'num_leaves': 200, 'feature_fraction': 0.6796088383859856, 'bagging_fraction': 0.9841174193993656, 'bagging_freq': 0, 'min_child_samples': 14, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6121841164224597,0.5574808861476616
FCMtp2sampled_data_10000_set_7,"{'lambda_l1': 2.442815681363414, 'lambda_l2': 1.2013670944769315e-05, 'num_leaves': 405, 'feature_fraction': 0.919816422611212, 'bagging_fraction': 0.7537721475289569, 'bagging_freq': 3, 'min_child_samples': 32, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6483121333160679,0.6153001032871422
FSCS_sampled_data_10000_set_7,"{'lambda_l1': 0.11144930283291414, 'lambda_l2': 9.391666088010085, 'num_leaves': 234, 'feature_fraction': 0.839842820548102, 'bagging_fraction': 0.9774674682622422, 'bagging_freq': 9, 'min_child_samples': 55, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7708405964559282,0.7619111062466681
kmeans_sampled_data_10000_set_7,"{'lambda_l1': 0.000630245090946093, 'lambda_l2': 9.147454540779252, 'num_leaves': 234, 'feature_fraction': 0.5935645109353496, 'bagging_fraction': 0.9757789981117873, 'bagging_freq': 0, 'min_child_samples': 11, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6524060442461128,0.6158050989141461
BalancedSampling_sampled_data_10000_set_8,"{'lambda_l1': 2.930339578059329, 'lambda_l2': 0.005599429214015489, 'num_leaves': 258, 'feature_fraction': 0.9395272414606263, 'bagging_fraction': 0.9749709683710779, 'bagging_freq': 3, 'min_child_samples': 32, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7665275467413066,0.7566130575922082
clhs_sampled_data_10000_set_8,"{'lambda_l1': 0.044804156063893784, 'lambda_l2': 6.070008183595498, 'num_leaves': 459, 'feature_fraction': 0.765690540391648, 'bagging_fraction': 0.9829415398406053, 'bagging_freq': 14, 'min_child_samples': 39, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7734702618708476,0.764437996181142
FCMtp1sampled_data_10000_set_8,"{'lambda_l1': 2.877855931329106, 'lambda_l2': 0.2516266851188206, 'num_leaves': 391, 'feature_fraction': 0.9458806542259411, 'bagging_fraction': 0.5693420505671688, 'bagging_freq': 0, 'min_child_samples': 5, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5812755869433128,0.5220884452437421
FCMtp2sampled_data_10000_set_8,"{'lambda_l1': 1.4408379101021538, 'lambda_l2': 0.003899997483384356, 'num_leaves': 190, 'feature_fraction': 0.7399412482251218, 'bagging_fraction': 0.7388155755633041, 'bagging_freq': 0, 'min_child_samples': 23, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6437998665245585,0.6102360753290145
FSCS_sampled_data_10000_set_8,"{'lambda_l1': 3.9797326159855, 'lambda_l2': 0.08225986539784735, 'num_leaves': 511, 'feature_fraction': 0.9961831220897464, 'bagging_fraction': 0.9863507408557339, 'bagging_freq': 10, 'min_child_samples': 69, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7583397248812168,0.7486245474845855
kmeans_sampled_data_10000_set_8,"{'lambda_l1': 0.0019418684788637933, 'lambda_l2': 8.51306039856802, 'num_leaves': 208, 'feature_fraction': 0.7218667951546315, 'bagging_fraction': 0.6229681836773793, 'bagging_freq': 4, 'min_child_samples': 4, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6488300977159762,0.6059783630223724
BalancedSampling_sampled_data_10000_set_9,"{'lambda_l1': 0.0003294200710566967, 'lambda_l2': 5.791171566284034, 'num_leaves': 466, 'feature_fraction': 0.785179546167605, 'bagging_fraction': 0.8593161320394165, 'bagging_freq': 2, 'min_child_samples': 63, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7603219347962508,0.7495507709752995
clhs_sampled_data_10000_set_9,"{'lambda_l1': 3.340889145842573, 'lambda_l2': 1.2905650214266086e-06, 'num_leaves': 323, 'feature_fraction': 0.8369491662818987, 'bagging_fraction': 0.8456936118737879, 'bagging_freq': 10, 'min_child_samples': 14, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7592660842887452,0.7486208378787973
FCMtp1sampled_data_10000_set_9,"{'lambda_l1': 7.028414587226013e-07, 'lambda_l2': 5.382503913091713, 'num_leaves': 423, 'feature_fraction': 0.9732221202469206, 'bagging_fraction': 0.536765706566327, 'bagging_freq': 1, 'min_child_samples': 7, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6277330092735549,0.5726943059077555
FCMtp2sampled_data_10000_set_9,"{'lambda_l1': 4.090473824852907e-06, 'lambda_l2': 9.614797695202634, 'num_leaves': 331, 'feature_fraction': 0.611385742578527, 'bagging_fraction': 0.9965035742312092, 'bagging_freq': 14, 'min_child_samples': 18, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6307312262807168,0.5855243114634854
FSCS_sampled_data_10000_set_9,"{'lambda_l1': 0.7651675407311557, 'lambda_l2': 8.835636777567572, 'num_leaves': 199, 'feature_fraction': 0.9603372295079073, 'bagging_fraction': 0.8899216195309929, 'bagging_freq': 2, 'min_child_samples': 38, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7732810056478041,0.7652724957758049
kmeans_sampled_data_10000_set_9,"{'lambda_l1': 0.0048757812171778495, 'lambda_l2': 9.165546195745927, 'num_leaves': 413, 'feature_fraction': 0.904607965424258, 'bagging_fraction': 0.5511085969755345, 'bagging_freq': 0, 'min_child_samples': 2, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6621377984520833,0.6227431246233764
BalancedSampling_sampled_data_10000_set_10,"{'lambda_l1': 3.4432395818157695, 'lambda_l2': 0.3914717405902884, 'num_leaves': 188, 'feature_fraction': 0.9991814610441506, 'bagging_fraction': 0.9148461323702429, 'bagging_freq': 14, 'min_child_samples': 39, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7562280238662058,0.7471314708250393
clhs_sampled_data_10000_set_10,"{'lambda_l1': 1.8307636918339039, 'lambda_l2': 3.1267948916988697, 'num_leaves': 411, 'feature_fraction': 0.7727930625491599, 'bagging_fraction': 0.9398960960165543, 'bagging_freq': 4, 'min_child_samples': 48, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7583895291504388,0.7483858117077363
FCMtp1sampled_data_10000_set_10,"{'lambda_l1': 2.4695878460923593e-07, 'lambda_l2': 9.606788646604716, 'num_leaves': 276, 'feature_fraction': 0.6004314388466108, 'bagging_fraction': 0.9704379813509443, 'bagging_freq': 6, 'min_child_samples': 7, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.589931568934089,0.5293375489775886
FCMtp2sampled_data_10000_set_10,"{'lambda_l1': 0.2628875831008424, 'lambda_l2': 9.766199035616278, 'num_leaves': 460, 'feature_fraction': 0.9529348352291863, 'bagging_fraction': 0.9784550031248548, 'bagging_freq': 2, 'min_child_samples': 37, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6518382755769825,0.6165029814164434
FSCS_sampled_data_10000_set_10,"{'lambda_l1': 3.8072516205680036, 'lambda_l2': 5.5708236716455355, 'num_leaves': 259, 'feature_fraction': 0.8664053767757711, 'bagging_fraction': 0.5963209425333512, 'bagging_freq': 0, 'min_child_samples': 31, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7661390734413754,0.7563700895552317
kmeans_sampled_data_10000_set_10,"{'lambda_l1': 1.4528296241416516, 'lambda_l2': 5.881265087025109, 'num_leaves': 254, 'feature_fraction': 0.8160303662106669, 'bagging_fraction': 0.9936193492521987, 'bagging_freq': 8, 'min_child_samples': 3, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.651240624346319,0.6117522288513156
BalancedSampling_sampled_data_10000_set_11,"{'lambda_l1': 2.4057424555795404, 'lambda_l2': 2.7363631066492333, 'num_leaves': 326, 'feature_fraction': 0.9499987392284536, 'bagging_fraction': 0.9066528099972547, 'bagging_freq': 6, 'min_child_samples': 9, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7674837887103683,0.7582816135349236
clhs_sampled_data_10000_set_11,"{'lambda_l1': 1.427021384498351e-05, 'lambda_l2': 9.83927709208404, 'num_leaves': 253, 'feature_fraction': 0.8714088928283956, 'bagging_fraction': 0.9484571981405193, 'bagging_freq': 13, 'min_child_samples': 58, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.75836960744275,0.7488470789310389
FCMtp1sampled_data_10000_set_11,"{'lambda_l1': 1.8156427475311725, 'lambda_l2': 0.010717747604258943, 'num_leaves': 309, 'feature_fraction': 0.8638387564814066, 'bagging_fraction': 0.9680107646754225, 'bagging_freq': 5, 'min_child_samples': 25, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6028906397856424,0.5578468240877623
FCMtp2sampled_data_10000_set_11,"{'lambda_l1': 3.7827229132823774, 'lambda_l2': 0.3398874399397918, 'num_leaves': 187, 'feature_fraction': 0.999242392242801, 'bagging_fraction': 0.9410372471100075, 'bagging_freq': 13, 'min_child_samples': 18, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6265875110814499,0.5810163036437488
FSCS_sampled_data_10000_set_11,"{'lambda_l1': 2.673297027078066, 'lambda_l2': 5.390782100233565, 'num_leaves': 199, 'feature_fraction': 0.8642755557278274, 'bagging_fraction': 0.8384645872073765, 'bagging_freq': 7, 'min_child_samples': 5, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7698445110714891,0.7609564957739037
kmeans_sampled_data_10000_set_11,"{'lambda_l1': 2.0763374718918452e-05, 'lambda_l2': 4.8605918638479935, 'num_leaves': 159, 'feature_fraction': 0.5714417196587027, 'bagging_fraction': 0.8632912799295589, 'bagging_freq': 6, 'min_child_samples': 18, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6511708983694082,0.6183753458355133
BalancedSampling_sampled_data_10000_set_12,"{'lambda_l1': 2.8740080807613353, 'lambda_l2': 2.026747115190854, 'num_leaves': 266, 'feature_fraction': 0.7189970505919845, 'bagging_fraction': 0.8489772840763004, 'bagging_freq': 4, 'min_child_samples': 7, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7606506429731157,0.7503977608494847
clhs_sampled_data_10000_set_12,"{'lambda_l1': 0.0724357075113747, 'lambda_l2': 4.79313949136318, 'num_leaves': 319, 'feature_fraction': 0.7923708226487892, 'bagging_fraction': 0.8220052874358696, 'bagging_freq': 5, 'min_child_samples': 48, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7612283724960903,0.7505348528262907
FCMtp1sampled_data_10000_set_12,"{'lambda_l1': 0.0007636139928021394, 'lambda_l2': 8.083728063597544, 'num_leaves': 336, 'feature_fraction': 0.7444384343034088, 'bagging_fraction': 0.9545065394123299, 'bagging_freq': 6, 'min_child_samples': 20, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5937166933949578,0.5362403745121807
FCMtp2sampled_data_10000_set_12,"{'lambda_l1': 2.06137979152026e-08, 'lambda_l2': 8.41758196627882, 'num_leaves': 232, 'feature_fraction': 0.9911104036780481, 'bagging_fraction': 0.7939431878837072, 'bagging_freq': 15, 'min_child_samples': 2, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6315878597113345,0.5838955854327041
FSCS_sampled_data_10000_set_12,"{'lambda_l1': 1.6357671741310535, 'lambda_l2': 0.003164338305129241, 'num_leaves': 166, 'feature_fraction': 0.7748913022842842, 'bagging_fraction': 0.9472340768523366, 'bagging_freq': 7, 'min_child_samples': 57, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7759405536242566,0.7684452957888567
kmeans_sampled_data_10000_set_12,"{'lambda_l1': 0.05799698067725552, 'lambda_l2': 8.025918862030423, 'num_leaves': 227, 'feature_fraction': 0.8507126208381229, 'bagging_fraction': 0.956704849972477, 'bagging_freq': 1, 'min_child_samples': 25, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6625760760212366,0.6348460606851088
BalancedSampling_sampled_data_10000_set_13,"{'lambda_l1': 0.2997453376401101, 'lambda_l2': 9.126997669039906, 'num_leaves': 471, 'feature_fraction': 0.868389596969607, 'bagging_fraction': 0.73452557485511, 'bagging_freq': 3, 'min_child_samples': 12, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7671750022411921,0.7571222740679445
clhs_sampled_data_10000_set_13,"{'lambda_l1': 3.311962028994595, 'lambda_l2': 0.45269726083292966, 'num_leaves': 343, 'feature_fraction': 0.8062808348233812, 'bagging_fraction': 0.9176275614344274, 'bagging_freq': 1, 'min_child_samples': 22, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7603418565039395,0.7506841326992182
FCMtp1sampled_data_10000_set_13,"{'lambda_l1': 0.00016571093190952726, 'lambda_l2': 9.121797306314061, 'num_leaves': 256, 'feature_fraction': 0.8952367965734612, 'bagging_fraction': 0.8642034742845709, 'bagging_freq': 10, 'min_child_samples': 29, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5989062982478858,0.5457312496507909
FCMtp2sampled_data_10000_set_13,"{'lambda_l1': 2.129421349482453, 'lambda_l2': 6.248680429022062e-05, 'num_leaves': 292, 'feature_fraction': 0.9265594276194878, 'bagging_fraction': 0.9273414036802925, 'bagging_freq': 0, 'min_child_samples': 20, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6415785961172592,0.6112184436331383
FSCS_sampled_data_10000_set_13,"{'lambda_l1': 3.1340495665268997, 'lambda_l2': 0.0016168340940634963, 'num_leaves': 257, 'feature_fraction': 0.8475757086082712, 'bagging_fraction': 0.9969211393586566, 'bagging_freq': 14, 'min_child_samples': 60, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.766766607233572,0.7575041436801461
kmeans_sampled_data_10000_set_13,"{'lambda_l1': 0.00046164322895256055, 'lambda_l2': 5.483334879438523, 'num_leaves': 432, 'feature_fraction': 0.9325849192029239, 'bagging_fraction': 0.9119718457270551, 'bagging_freq': 9, 'min_child_samples': 24, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6623668980905043,0.6336228966811763
BalancedSampling_sampled_data_10000_set_14,"{'lambda_l1': 3.4556032076990753, 'lambda_l2': 0.008343983055489125, 'num_leaves': 442, 'feature_fraction': 0.9944134663276382, 'bagging_fraction': 0.9050592307904457, 'bagging_freq': 13, 'min_child_samples': 23, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7626826571573715,0.7525392855006313
clhs_sampled_data_10000_set_14,"{'lambda_l1': 3.7146720994611684, 'lambda_l2': 0.5969705266188597, 'num_leaves': 455, 'feature_fraction': 0.9953122061758102, 'bagging_fraction': 0.8355214490339334, 'bagging_freq': 5, 'min_child_samples': 16, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7629914436265477,0.7525484763604525
FCMtp1sampled_data_10000_set_14,"{'lambda_l1': 3.635510525544009, 'lambda_l2': 0.11914987605828907, 'num_leaves': 149, 'feature_fraction': 0.8921116047051625, 'bagging_fraction': 0.9297218999789807, 'bagging_freq': 4, 'min_child_samples': 70, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5934776329026924,0.5480153552265105
FCMtp2sampled_data_10000_set_14,"{'lambda_l1': 3.870553140389523, 'lambda_l2': 0.05643957718904984, 'num_leaves': 263, 'feature_fraction': 0.9716691489545346, 'bagging_fraction': 0.7285022871154032, 'bagging_freq': 0, 'min_child_samples': 7, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6356518880798462,0.5940091958005601
FSCS_sampled_data_10000_set_14,"{'lambda_l1': 0.9065354243780319, 'lambda_l2': 9.877711778108505, 'num_leaves': 406, 'feature_fraction': 0.906266609463711, 'bagging_fraction': 0.9581608378929138, 'bagging_freq': 15, 'min_child_samples': 30, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7787096709929975,0.7701857243262162
kmeans_sampled_data_10000_set_14,"{'lambda_l1': 2.1394850424755103, 'lambda_l2': 0.6472355866420065, 'num_leaves': 459, 'feature_fraction': 0.7529130130329976, 'bagging_fraction': 0.5349187681122322, 'bagging_freq': 0, 'min_child_samples': 12, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.657247019214487,0.6279070104378164
BalancedSampling_sampled_data_10000_set_15,"{'lambda_l1': 0.00020277357459954574, 'lambda_l2': 9.133887851315908, 'num_leaves': 243, 'feature_fraction': 0.9407368414034264, 'bagging_fraction': 0.7166675434285961, 'bagging_freq': 0, 'min_child_samples': 7, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.776179614116522,0.7676001546786513
clhs_sampled_data_10000_set_15,"{'lambda_l1': 4.460528422952425, 'lambda_l2': 0.00029285651394800224, 'num_leaves': 314, 'feature_fraction': 0.6766774846455643, 'bagging_fraction': 0.6250702933668428, 'bagging_freq': 0, 'min_child_samples': 28, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7536680844281972,0.7423891201641227
FCMtp1sampled_data_10000_set_15,"{'lambda_l1': 0.06452526530179532, 'lambda_l2': 9.550877053444145, 'num_leaves': 476, 'feature_fraction': 0.931272668440112, 'bagging_fraction': 0.9447225996800935, 'bagging_freq': 9, 'min_child_samples': 4, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6048728497006763,0.5459823843315252
FCMtp2sampled_data_10000_set_15,"{'lambda_l1': 1.357992202793075, 'lambda_l2': 4.033812986722987, 'num_leaves': 163, 'feature_fraction': 0.9267618776691976, 'bagging_fraction': 0.8573520349642765, 'bagging_freq': 0, 'min_child_samples': 10, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6339386212186109,0.5889156384062861
FSCS_sampled_data_10000_set_15,"{'lambda_l1': 4.81596226834607e-07, 'lambda_l2': 9.092488819149091, 'num_leaves': 181, 'feature_fraction': 0.9958829648012713, 'bagging_fraction': 0.9857653767207033, 'bagging_freq': 2, 'min_child_samples': 24, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.784955126353431,0.7774242034918072
kmeans_sampled_data_10000_set_15,"{'lambda_l1': 2.309642241549885, 'lambda_l2': 5.006442505455038e-06, 'num_leaves': 390, 'feature_fraction': 0.5800745367923076, 'bagging_fraction': 0.5811905243439298, 'bagging_freq': 2, 'min_child_samples': 12, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6465590230394549,0.6148840402262399
BalancedSampling_sampled_data_10000_set_16,"{'lambda_l1': 1.7999032486991522, 'lambda_l2': 8.818723546529713e-07, 'num_leaves': 114, 'feature_fraction': 0.703682178501624, 'bagging_fraction': 0.9009927394547514, 'bagging_freq': 13, 'min_child_samples': 36, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7658601695337325,0.7568742456324431
clhs_sampled_data_10000_set_16,"{'lambda_l1': 1.4734467436229837, 'lambda_l2': 1.9062838140213968e-07, 'num_leaves': 199, 'feature_fraction': 0.7061347385386889, 'bagging_fraction': 0.961328785075574, 'bagging_freq': 11, 'min_child_samples': 16, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7740977956630443,0.7649020759683611
FCMtp1sampled_data_10000_set_16,"{'lambda_l1': 1.4278741943774047e-06, 'lambda_l2': 9.636009892628381, 'num_leaves': 469, 'feature_fraction': 0.6769462320667553, 'bagging_fraction': 0.8214446418556582, 'bagging_freq': 1, 'min_child_samples': 6, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5951908997639278,0.535910119930274
