raw_n,feat_num,level,comb_idx,elapsed_time,peak_mem_used
70000,6,50000,5,104.7431996,59956.73828125
70000,6,55000,1,134.4747942,65297.57421875
70000,6,55000,2,120.8653106,65297.57421875
70000,6,55000,3,120.6523121,65297.578125
70000,6,55000,4,119.9579511,65297.58203125
70000,6,55000,5,128.9829524,65297.578125
70000,6,60000,1,406.3739385,70638.3828125
70000,6,60000,2,289.5540009,70638.3828125
70000,6,60000,3,384.6419809,70638.38671875
70000,6,60000,4,477.9951406,70638.38671875
70000,6,60000,5,298.2535351,70638.38671875
70000,6,65000,1,623.8576657,75979.18359375
70000,6,65000,2,601.5993172,75979.21484375
70000,6,65000,3,535.9098171,75979.21484375
70000,6,65000,4,1006.6591558,75979.18359375
70000,6,65000,5,581.1789716,75979.328125
70000,6,70000,1,963.3890736,81321.1484375
70000,6,70000,2,822.0932574,81321.11328125
70000,6,70000,3,859.5445363,81321.11328125
70000,6,70000,4,922.9465631,81321.11328125
70000,6,70000,5,955.2637881,81321.1171875
70000,7,5000,1,19.7023359,11887.53515625
70000,7,5000,2,18.9906601,11887.53515625
70000,7,5000,3,22.5947771,11887.53515625
70000,7,5000,4,21.2768244,11887.53515625
70000,7,5000,5,18.8918067,11887.53515625
70000,7,10000,1,28.8125396,17229.1171875
70000,7,10000,2,28.1712158,17229.1171875
70000,7,10000,3,31.0999093,17229.1171875
70000,7,10000,4,28.5140712,17229.1171875
70000,7,10000,5,28.3602407,17229.1171875
70000,7,15000,1,37.5459234,22569.6953125
70000,7,15000,2,38.5074953,22569.6953125
70000,7,15000,3,39.0879691,22569.6640625
70000,7,15000,4,40.213928,22569.6953125
70000,7,15000,5,39.3358169,22569.6953125
70000,7,20000,1,47.6225252,27912.34375
70000,7,20000,2,46.699951,27912.34375
70000,7,20000,3,47.045869,27912.375
70000,7,20000,4,48.3983122,27912.34375
70000,7,20000,5,46.8307201,27912.34375
70000,7,25000,1,58.1339136,33253.1484375
70000,7,25000,2,57.9644263,33253.1796875
70000,7,25000,3,57.9300167,33253.1796875
70000,7,25000,4,59.0660101,33253.1796875
70000,7,25000,5,60.8728083,33253.30859375
70000,7,30000,1,71.2845835,38594.16015625
70000,7,30000,2,68.3171044,38594.16015625
70000,7,30000,3,69.9986861,38594.16015625
70000,7,30000,4,68.2344616,38594.16015625
70000,7,30000,5,68.1394985,38594.15625
70000,7,35000,1,77.7828601,43935
70000,7,35000,2,78.3882435,43935.0390625
70000,7,35000,3,77.1691583,43935.00390625
70000,7,35000,4,79.1398412,43935.00390625
70000,7,35000,5,78.6475701,43936
70000,7,40000,1,91.066549,49278.84375
70000,7,40000,2,93.1006052,49278.84765625
70000,7,40000,3,90.1506831,49278.84765625
70000,7,40000,4,91.3069502,49278.84765625
70000,7,40000,5,90.8060536,49278.84765625
70000,7,45000,1,101.5036853,54619.6875
70000,7,45000,2,100.3573967,54619.72265625
70000,7,45000,3,101.9755076,54619.6875
70000,7,45000,4,109.9228213,54619.6875
70000,7,45000,5,99.9587725,54619.68359375
70000,7,50000,1,120.1253916,59960.03125
70000,7,50000,2,111.2007461,59960.03125
70000,7,50000,3,113.2461875,59960.02734375
70000,7,50000,4,119.6509005,59961.02734375
70000,7,50000,5,106.72549,59961.02734375
70000,7,55000,1,153.76677,65301.90234375
70000,7,55000,2,124.2576983,65301.87109375
70000,7,55000,3,122.2539067,65301.87109375
70000,7,55000,4,124.54062,65301.37109375
70000,7,55000,5,116.9468683,65301.37109375
70000,7,60000,1,414.8141659,70642.21875
70000,7,60000,2,321.8527424,70641.71484375
70000,7,60000,3,370.0890851,70641.21875
70000,7,60000,4,451.0807079,70649.125
70000,7,60000,5,346.456221,70648.62890625
70000,7,65000,1,543.3419736,75988.9609375
70000,7,65000,2,541.5154736,75988.95703125
70000,7,65000,3,648.2273439,75980.55078125
70000,7,65000,4,582.7288039,75979.546875
70000,7,65000,5,560.2738632,75979.109375
70000,7,70000,1,881.8884248,81319.3984375
70000,7,70000,2,859.6105458,81326.26953125
70000,7,70000,3,797.9015318,81317.91796875
70000,7,70000,4,902.1752258,81316.890625
70000,7,70000,5,844.3157593,81315.8828125
70000,8,5000,1,20.0155333,11881.70703125
70000,8,5000,2,18.6964031,11881.70703125
70000,8,5000,3,18.9489282,11881.70703125
70000,8,5000,4,18.5563488,11881.7109375
70000,8,5000,5,18.2327393,11881.7109375
70000,8,10000,1,28.5665096,17223.29296875
70000,8,10000,2,27.9767661,17223.29296875
70000,8,10000,3,28.4444014,17223.29296875
70000,8,10000,4,28.3069725,17223.29296875
70000,8,10000,5,27.9633896,17223.29296875
70000,8,15000,1,38.2982199,22563.90234375
70000,8,15000,2,37.6286772,22563.87109375
70000,8,15000,3,38.5326799,22564.8359375
70000,8,15000,4,37.5578811,22564.8671875
70000,8,15000,5,37.5752081,22564.8671875
70000,8,20000,1,47.4276675,27907.66796875
70000,8,20000,2,46.4151314,27907.671875
70000,8,20000,3,46.5380247,27907.671875
70000,8,20000,4,46.7410087,27907.91796875
70000,8,20000,5,46.2018377,27907.94921875
70000,8,25000,1,56.9050238,33248.82421875
70000,8,25000,2,60.4243372,33248.8203125
70000,8,25000,3,56.0603557,33248.8203125
70000,8,25000,4,55.9828577,33248.8203125
70000,8,25000,5,57.2674071,33248.8203125
70000,8,30000,1,65.6076404,38589.703125
70000,8,30000,2,66.1022002,38589.703125
70000,8,30000,3,67.2128955,38589.68359375
70000,8,30000,4,66.0926845,38589.68359375
70000,8,30000,5,65.3209389,38589.68359375
70000,8,35000,1,74.4416183,43932.56640625
70000,8,35000,2,74.8287757,43932.53515625
70000,8,35000,3,75.7501819,43932.56640625
70000,8,35000,4,74.6069332,43932.56640625
70000,8,35000,5,72.5621577,43932.56640625
70000,8,40000,1,85.0837576,49273.453125
70000,8,40000,2,83.1336961,49273.453125
70000,8,40000,3,86.2846831,49273.453125
70000,8,40000,4,87.6829643,49273.45703125
70000,8,40000,5,84.6886942,49273.48828125
70000,8,45000,1,95.4531384,54614.33203125
70000,8,45000,2,96.8075724,54614.328125
70000,8,45000,3,95.5062043,54614.30078125
70000,8,45000,4,94.1991346,54614.33203125
70000,8,45000,5,94.2980183,54614.33203125
70000,8,50000,1,103.9077085,59955.2109375
70000,8,50000,2,107.2218259,59955.2109375
70000,8,50000,3,105.1536388,59956.2109375
70000,8,50000,4,105.7772801,59956.2421875
70000,8,50000,5,105.7048989,59956.2109375
70000,8,55000,1,138.674594,65297.09375
70000,8,55000,2,126.3660732,65297.09765625
70000,8,55000,3,121.9096898,65297.1015625
70000,8,55000,4,122.0674633,65297.06640625
70000,8,55000,5,117.0592692,65297.0625
70000,8,60000,1,327.8117371,70637.98046875
70000,8,60000,2,441.8097489,70637.9765625
70000,8,60000,3,445.2699272,70637.9765625
70000,8,60000,4,412.249723,70637.98046875
70000,8,60000,5,413.5829717,70637.9765625
70000,8,65000,1,615.9905997,75978.8515625
70000,8,65000,2,580.7170811,75978.85546875
70000,8,65000,3,531.1177855,75978.8515625
70000,8,65000,4,536.8652438,75978.85546875
70000,8,65000,5,549.0618356,75978.85546875
70000,8,70000,1,891.2222982,81323.734375
70000,8,70000,2,854.4347672,81323.7734375
70000,8,70000,3,912.5666546,81323.73828125
70000,8,70000,4,913.1251628,81324.73828125
70000,8,70000,5,842.8203547,81324.73828125
70000,9,5000,1,19.5431344,11886.03515625
70000,9,5000,2,18.6338292,11886.03515625
70000,9,5000,3,18.5860517,11886.03515625
70000,9,5000,4,19.0604702,11886.03515625
70000,9,5000,5,18.1128318,11886.03515625
70000,9,10000,1,30.4255246,17227.6171875
70000,9,10000,2,29.999375,17227.6171875
70000,9,10000,3,29.9195221,17227.87109375
70000,9,10000,4,26.2629322,15091.1875
70000,9,10000,5,25.7819539,15092.3203125
70000,9,15000,1,36.1535431,20435.23046875
70000,9,15000,2,33.9706751,20434.9921875
70000,9,15000,3,34.2073914,20434.9921875
70000,9,15000,4,35.0497728,20434.9921875
70000,9,15000,5,34.9507917,20435.0546875
70000,9,20000,1,43.0785381,25776.0390625
70000,9,20000,2,43.1834385,25776.0390625
70000,9,20000,3,46.1316556,25790.00390625
70000,9,20000,4,42.8440223,25790.00390625
70000,9,20000,5,45.1788883,25790.00390625
70000,9,25000,1,52.1167781,31130.984375
70000,9,25000,2,53.7879918,31138.86328125
70000,9,25000,3,53.4911963,31138.828125
70000,9,25000,4,55.3084229,31138.859375
70000,9,25000,5,53.9322364,31138.859375
70000,9,30000,1,63.7398276,36473.8671875
70000,9,30000,2,64.6548736,36473.8359375
70000,9,30000,3,64.5288827,36473.8359375
70000,9,30000,4,65.8911445,36473.8359375
70000,9,30000,5,63.127849,36473.8359375
70000,9,35000,1,71.9896843,41817.09765625
70000,9,35000,2,72.4479667,41818.640625
70000,9,35000,3,74.3129726,41818.640625
70000,9,35000,4,72.0369511,41818.828125
70000,9,35000,5,72.2845017,41817.359375
70000,9,40000,1,84.5722546,47158.25
70000,9,40000,2,79.5881067,47158.25
70000,9,40000,3,83.7446671,47158.5703125
70000,9,40000,4,81.8593227,47158.6328125
70000,9,40000,5,81.0194766,47158.68359375
70000,9,45000,1,89.2597861,52499.5625
70000,9,45000,2,89.3406267,52499.5625
70000,9,45000,3,90.7035037,52499.56640625
70000,9,45000,4,86.4845052,52500.1015625
70000,9,45000,5,96.7888273,52500.1015625
70000,9,50000,1,102.1177269,57841.015625
70000,9,50000,2,108.7500086,57841.17578125
70000,9,50000,3,93.5540724,57841.20703125
70000,9,50000,4,96.7802913,57841.20703125
70000,9,50000,5,105.2091286,57841.203125
70000,9,55000,1,166.3364683,63182.125
70000,9,55000,2,125.2131357,63182.4609375
70000,9,55000,3,127.1715975,63182.4609375
70000,9,55000,4,109.8230779,63182.4296875
70000,9,55000,5,109.0744959,63182.4609375
70000,9,60000,1,416.7174685,68527.390625
70000,9,60000,2,339.6106537,68528.2734375
70000,9,60000,3,431.2766235,68528.58984375
70000,9,60000,4,324.2723167,68528.625
70000,9,60000,5,394.3914423,68528.625
70000,9,65000,1,583.1581855,73870.59765625
70000,9,65000,2,626.611233,73870.6015625
70000,9,65000,3,546.7914399,73877.78125
70000,9,65000,4,549.8505648,73878.41796875
70000,9,65000,5,484.3503453,73877.91796875
70000,9,70000,1,824.8272438,79218.81640625
70000,9,70000,2,787.5080703,79218.8203125
70000,9,70000,3,801.9553165,79218.0390625
70000,9,70000,4,778.3980738,79218.0390625
70000,9,70000,5,765.8755294,79219.546875
70000,10,5000,1,18.7247499,9782.46484375
70000,10,10000,1,24.6042253,15124.015625
70000,10,15000,1,33.6596185,20466.76953125
70000,10,20000,1,42.6715411,25807.73046875
70000,10,25000,1,51.0116902,31140.8046875
70000,10,30000,1,60.6177435,36491.640625
70000,10,35000,1,68.5416068,41832.06640625
70000,10,40000,1,79.5417862,47173.02734375
70000,10,45000,1,89.1867139,52506.03515625
70000,10,50000,1,98.9587731,57854.96875
70000,10,55000,1,116.9974586,63199.8984375
70000,10,60000,1,425.3537453,68540.359375
70000,10,65000,1,512.4776588,73881.3125
70000,10,70000,1,712.804563,79222.2734375
80000,1,5000,1,10.9162833,10532.99609375
80000,1,5000,2,9.5303407,10532.99609375
80000,1,5000,3,9.9412457,10532.99609375
80000,1,5000,4,9.5547888,10532.96484375
80000,1,5000,5,10.417885,10532.99609375
80000,1,10000,1,22.2203245,16636.51171875
80000,1,10000,2,23.223061,16636.51171875
80000,1,10000,3,21.9665118,16636.51171875
80000,1,10000,4,23.0890051,16636.76171875
80000,1,10000,5,23.2811599,16636.79296875
80000,1,15000,1,39.3283564,22740.30859375
80000,1,15000,2,39.5780096,22740.30859375
80000,1,15000,3,51.2431749,22740.27734375
80000,1,15000,4,40.2880663,22740.28125
80000,1,15000,5,39.4083311,22740.3125
80000,1,20000,1,58.0555778,28843.86328125
80000,1,20000,2,55.1951328,28843.86328125
80000,1,20000,3,55.9374439,28843.89453125
80000,1,20000,4,58.6159341,28843.86328125
80000,1,20000,5,57.0596899,28843.859375
80000,1,25000,1,78.4557526,34947.37109375
80000,1,25000,2,107.4078502,34947.37109375
80000,1,25000,3,81.7087744,34947.375
80000,1,25000,4,84.85737,34947.375
80000,1,25000,5,81.2567931,34947.37890625
80000,1,30000,1,109.4816042,41050.89453125
80000,1,30000,2,105.1429379,41050.95703125
80000,1,30000,3,108.9845636,41050.953125
80000,1,30000,4,114.541994,41043.07421875
80000,1,30000,5,107.3090453,41043.046875
80000,1,35000,1,139.886743,47154.46875
80000,1,35000,2,132.1943454,47153.828125
80000,1,35000,3,142.9530036,47153.796875
80000,1,35000,4,146.8867447,47153.80078125
80000,1,35000,5,145.2918471,47153.83203125
80000,1,40000,1,167.9094232,53257.31640625
80000,1,40000,2,157.3304125,53257.3125
80000,1,40000,3,168.0541634,53257.3125
80000,1,40000,4,171.5380894,53257.3125
80000,1,40000,5,163.0674837,53257.3125
80000,1,45000,1,206.3218672,59352.85546875
80000,1,45000,2,192.3598177,59352.4140625
80000,1,45000,3,302.9388115,59352.60546875
80000,1,45000,4,215.0703413,59352.60546875
80000,1,45000,5,208.621486,59352.6015625
80000,1,50000,1,399.2966429,65463.52734375
80000,1,50000,2,334.9427925,65463.71484375
80000,1,50000,3,383.0457449,65459.4453125
80000,1,50000,4,348.7131563,65459.48046875
80000,1,50000,5,377.0000279,65459.56640625
80000,1,55000,1,749.131569,71563.87890625
80000,1,55000,2,518.1601102,71563.80078125
80000,1,55000,3,527.9612719,71563.8046875
80000,1,55000,4,552.2734646,71563.31640625
80000,1,55000,5,854.3717219,71562.8203125
80000,1,60000,1,650.4250336,77666.51171875
80000,1,60000,2,605.0521098,77666.54296875
80000,1,60000,3,598.5868843,77666.1015625
80000,1,60000,4,666.7582381,77665.54296875
80000,1,60000,5,855.3245392,77665.0390625
80000,1,65000,1,724.4113877,83767.80859375
80000,1,65000,2,803.8627969,83767.33984375
80000,1,65000,3,727.4663069,83766.3125
80000,1,65000,4,874.1326903,83765.80859375
80000,1,65000,5,799.6904621,83767.03125
80000,1,70000,1,907.4284752,89872.1640625
80000,1,70000,2,955.6082032,89872.1953125
80000,1,70000,3,883.1965759,89872.19921875
80000,1,70000,4,1477.9353487,89872.13671875
80000,1,70000,5,1084.9861333,89872.1484375
80000,1,75000,1,1077.7656062,95975.66796875
80000,1,75000,2,1064.0681883,95985
80000,1,75000,3,1069.0821494,95985.0390625
80000,1,75000,4,1316.4953993,95984.9765625
80000,1,75000,5,1181.6272784,95984.97265625
80000,1,80000,1,1357.4351881,102088.4921875
80000,1,80000,2,1173.0783552,102088.4921875
80000,1,80000,3,1188.0004002,102088.51953125
80000,1,80000,4,1358.3189772,102088.48828125
80000,1,80000,5,1372.8913748,102088.48828125
80000,2,5000,1,16.4544371,10537.13671875
80000,2,5000,2,16.3930475,10537.171875
80000,2,5000,3,13.242627,10537.203125
80000,2,5000,4,9.8386854,10537.234375
80000,2,5000,5,14.6715154,10537.265625
80000,2,10000,1,23.4226818,16640.71875
80000,2,10000,2,25.7144684,16640.71875
80000,2,10000,3,22.5360376,16640.71875
80000,2,10000,4,19.540623,16640.68359375
80000,2,10000,5,24.0220432,16640.71484375
80000,2,15000,1,32.7048394,22744.23046875
80000,2,15000,2,35.2851011,22744.23046875
80000,2,15000,3,31.2689454,22744.1640625
80000,2,15000,4,36.9096456,22744.2265625
80000,2,15000,5,33.2425748,22744.2265625
80000,2,20000,1,41.1591495,28847.7421875
80000,2,20000,2,42.73353,28847.7421875
80000,2,20000,3,40.0575027,28847.7421875
80000,2,20000,4,56.1460715,28847.7421875
80000,2,20000,5,41.8127211,28847.7109375
80000,2,25000,1,50.7408665,34951.2890625
80000,2,25000,2,57.3646776,34951.2890625
80000,2,25000,3,49.4464736,34951.2578125
80000,2,25000,4,83.6717119,34951.2578125
80000,2,25000,5,50.9012813,34951.2578125
80000,2,30000,1,59.8903704,41054.7734375
80000,2,30000,2,62.3291398,41054.77734375
80000,2,30000,3,58.9329712,41054.77734375
80000,2,30000,4,113.0168803,41054.77734375
80000,2,30000,5,60.8433811,41054.77734375
80000,2,35000,1,68.3375132,47159.296875
80000,2,35000,2,70.3355492,47159.265625
80000,2,35000,3,68.640493,47159.296875
80000,2,35000,4,159.3400977,47159.296875
80000,2,35000,5,71.2060965,47159.296875
80000,2,40000,1,77.633363,53262.8125
80000,2,40000,2,78.3302467,53262.81640625
80000,2,40000,3,76.3427795,53262.81640625
80000,2,40000,4,175.7353973,53262.80859375
80000,2,40000,5,77.44335,53262.80859375
80000,2,45000,1,85.6049696,59366.32421875
80000,2,45000,2,87.4361749,59366.328125
80000,2,45000,3,100.9990505,59366.359375
80000,2,45000,4,206.5391332,59366.296875
80000,2,45000,5,277.2887858,59129.11328125
80000,2,50000,1,374.044881,65234.265625
80000,2,50000,2,352.9418481,65193.1953125
80000,2,50000,3,221.119785,65197.43359375
80000,2,50000,4,663.1308361,65232.6640625
80000,2,50000,5,439.3452423,65233.15234375
80000,2,55000,1,608.1222,71326.45703125
80000,2,55000,2,583.4909124,71334.59375
80000,2,55000,3,511.5721941,71322.78125
80000,2,55000,4,560.3320995,71322.6484375
80000,2,55000,5,554.5546661,71314.62109375
80000,2,60000,1,796.3904537,77410.921875
80000,2,60000,2,773.1668699,77401.921875
80000,2,60000,3,784.5475743,77401.32421875
80000,2,60000,4,781.305789,77392.51171875
80000,2,60000,5,742.2405105,77383.50390625
80000,2,65000,1,1064.8587792,83453.51953125
80000,2,65000,2,1009.3729174,83429.67578125
80000,2,65000,3,1159.4828764,83430.8046875
80000,2,65000,4,1019.8981549,83409.58984375
80000,2,65000,5,924.7808232,83405.58984375
80000,2,70000,1,1428.9900112,89506.69921875
80000,2,70000,2,1274.3326117,89490.140625
80000,2,70000,3,1278.9633146,89476.25
80000,2,70000,4,1407.8270685,89446.390625
80000,2,70000,5,1295.4517162,89395.48828125
80000,2,75000,1,1734.9625256,95494.4140625
80000,2,75000,2,1592.2331054,95484.99609375
80000,2,75000,3,1660.3912574,95480.43359375
80000,2,75000,4,1495.5216309,95469.4296875
80000,2,75000,5,1296.8325759,95468.453125
80000,2,80000,1,1772.8868129,101579.99609375
80000,2,80000,2,1591.0404805,101579.78125
80000,2,80000,3,1774.8181892,101579.78125
80000,2,80000,4,1588.1652831,101587.68359375
80000,2,80000,5,1437.0983038,101589.37890625
80000,3,5000,1,19.2572545,10026.7578125
80000,3,5000,2,16.5632402,10034.63671875
80000,3,5000,3,17.4381384,10034.63671875
80000,3,5000,4,17.3147492,10034.63671875
80000,3,5000,5,17.9412601,10034.63671875
80000,3,10000,1,26.2087922,16138.15234375
80000,3,10000,2,25.4301744,16138.15234375
80000,3,10000,3,26.993188,16138.15234375
80000,3,10000,4,26.2182867,16138.15234375
80000,3,10000,5,27.3631237,16138.15234375
80000,3,15000,1,35.2520945,22241.66796875
80000,3,15000,2,35.0335376,22241.66796875
80000,3,15000,3,36.0739684,22241.66796875
80000,3,15000,4,37.4039934,22241.71484375
80000,3,15000,5,37.3092056,22241.65234375
80000,3,20000,1,42.8580724,28345.19921875
80000,3,20000,2,43.6044791,28345.19921875
80000,3,20000,3,44.2962305,28345.16796875
80000,3,20000,4,42.1384137,28345.19921875
80000,3,20000,5,43.2089746,28345.18359375
80000,3,25000,1,52.6648178,34449.671875
80000,3,25000,2,53.0713488,34449.97265625
80000,3,25000,3,53.3150995,34449.97265625
80000,3,25000,4,53.8518612,34449.97265625
80000,3,25000,5,54.6804616,34449.97265625
80000,3,30000,1,61.5624045,40545.546875
80000,3,30000,2,61.8772182,40545.578125
80000,3,30000,3,67.9248539,40545.546875
80000,3,30000,4,61.2900549,40553.48828125
80000,3,30000,5,60.8750687,40553.48828125
80000,3,35000,1,70.6444024,46657.00390625
80000,3,35000,2,69.9785431,46656.94140625
80000,3,35000,3,73.1322392,46657.00390625
80000,3,35000,4,70.3491184,46657.00390625
80000,3,35000,5,71.3452876,46657.00390625
80000,3,40000,1,78.2396904,52760.48828125
80000,3,40000,2,80.7427177,52752.671875
80000,3,40000,3,78.2939466,52752.703125
80000,3,40000,4,86.1664524,52752.609375
80000,3,40000,5,77.6607992,52760.58203125
80000,3,45000,1,86.619841,58866.31640625
80000,3,45000,2,88.7211785,58866.31640625
80000,3,45000,3,86.8581899,58866.31640625
80000,3,45000,4,87.4563624,58866.09765625
80000,3,45000,5,87.778465,58866.19140625
80000,3,50000,1,221.9758212,64969.8203125
80000,3,50000,2,143.773047,64969.8515625
80000,3,50000,3,167.9182665,64969.8203125
80000,3,50000,4,145.46481,64969.8515625
80000,3,50000,5,128.9987077,64969.8359375
80000,3,55000,1,447.6580547,71073.453125
80000,3,55000,2,404.8420286,71065.58984375
80000,3,55000,3,468.9987946,71065.55859375
80000,3,55000,4,454.834584,71073.453125
80000,3,55000,5,461.9674622,71073.734375
80000,3,60000,1,635.5735276,77169.671875
80000,3,60000,2,712.9689364,77170.48828125
80000,3,60000,3,715.4704571,77170.48828125
80000,3,60000,4,832.5018699,77178.40625
80000,3,60000,5,698.0365382,77170.82421875
80000,3,65000,1,931.8132449,83274.4609375
80000,3,65000,2,1029.2671354,83274.48828125
80000,3,65000,3,993.4961028,83274.4921875
80000,3,65000,4,923.958885,83272.02734375
80000,3,65000,5,1093.8925726,83299.6796875
80000,3,70000,1,1267.7121783,89406.7734375
80000,3,70000,2,1280.8205652,89406.81640625
80000,3,70000,3,1303.6450585,89416.71875
80000,3,70000,4,1321.5981611,89409.8359375
80000,3,70000,5,1326.6524999,89409.8515625
80000,3,75000,1,1719.8092278,95513.61328125
80000,3,75000,2,1650.3772814,95513.46484375
80000,3,75000,3,1579.5046115,95513.46875
80000,3,75000,4,1662.0765332,95513.6328125
80000,3,75000,5,1701.9286353,95521.38671875
80000,3,80000,1,1618.5331787,101618.9375
80000,3,80000,2,1589.8707124,101619.09765625
80000,3,80000,3,1722.5466656,101618.9140625
80000,3,80000,4,1683.1300987,101618.890625
80000,3,80000,5,1994.4443194,101619.046875
80000,4,5000,1,20.4040573,10063.60546875
80000,4,5000,2,19.3819247,10063.60546875
80000,4,5000,3,19.3583099,10063.66796875
80000,4,5000,4,17.7049136,10071.578125
80000,4,5000,5,19.2551096,10071.578125
80000,4,10000,1,29.3397991,16175.09375
80000,4,10000,2,28.0004137,16175.09375
80000,4,10000,3,29.5440103,16175.09375
80000,4,10000,4,28.557762,16175.0625
80000,4,10000,5,27.8309073,16175.0625
80000,4,15000,1,42.3362004,22270.69921875
80000,4,15000,2,36.793146,22270.69921875
80000,4,15000,3,38.6119877,22278.578125
80000,4,15000,4,36.3552076,22278.609375
80000,4,15000,5,36.301727,22278.609375
80000,4,20000,1,45.8433793,28383.12890625
80000,4,20000,2,44.5545964,28383.16015625
80000,4,20000,3,48.6713426,28383.12890625
80000,4,20000,4,44.407844,28383.06640625
80000,4,20000,5,44.3951825,28383.12890625
80000,4,25000,1,54.3670254,34486.64453125
80000,4,25000,2,53.5322701,34478.734375
80000,4,25000,3,54.1010128,34486.64453125
80000,4,25000,4,53.7602219,34478.734375
80000,4,25000,5,53.4035219,34478.734375
80000,4,30000,1,65.1418542,40582.25
80000,4,30000,2,62.5519504,40582.25
80000,4,30000,3,61.9956074,40582.25
80000,4,30000,4,63.0688735,40582.25
80000,4,30000,5,61.5559294,40582.25
80000,4,35000,1,73.3532085,46687.8359375
80000,4,35000,2,72.5369631,46687.8359375
80000,4,35000,3,73.2774121,46687.8046875
80000,4,35000,4,70.7462631,46687.8359375
80000,4,35000,5,72.0217643,46695.74609375
80000,4,40000,1,79.597249,52799.4140625
80000,4,40000,2,79.8891926,52799.4140625
80000,4,40000,3,78.2603805,52799.4140625
80000,4,40000,4,78.1480798,52799.4140625
80000,4,40000,5,78.674942,52799.4140625
80000,4,45000,1,93.6335012,58895.171875
80000,4,45000,2,87.5221533,58895.171875
80000,4,45000,3,88.4317514,58895.171875
80000,4,45000,4,89.8093266,58895.140625
80000,4,45000,5,87.5555063,58895.171875
80000,4,50000,1,198.0843311,64998.91796875
80000,4,50000,2,156.2892848,64998.88671875
80000,4,50000,3,206.6992774,64998.83984375
80000,4,50000,4,191.7020976,64998.83984375
80000,4,50000,5,167.1701026,64998.87890625
80000,4,55000,1,457.1047036,71102.7265625
80000,4,55000,2,477.7114938,71102.51171875
80000,4,55000,3,467.2835384,71102.546875
80000,4,55000,4,445.0231942,71102.55078125
80000,4,55000,5,450.4837415,71102.51953125
80000,4,60000,1,739.4143993,77206.25
80000,4,60000,2,759.173864,77206.1875
80000,4,60000,3,739.8390863,77214.25390625
80000,4,60000,4,719.3014545,77214.11328125
80000,4,60000,5,743.2823649,77214.09765625
80000,4,65000,1,1129.5616443,83309.85546875
80000,4,65000,2,1087.3919667,83311.96875
80000,4,65000,3,1011.2117583,83317.44921875
80000,4,65000,4,976.5783459,83316.71484375
80000,4,65000,5,867.3920998,83315.44140625
80000,4,70000,1,1286.3673036,89419.23828125
80000,4,70000,2,1278.6024578,89418.640625
80000,4,70000,3,1225.4232341,89426.67578125
80000,4,70000,4,1366.3297817,89418.87109375
80000,4,70000,5,1281.6274436,89419.08203125
80000,4,75000,1,1779.6958339,95523.15234375
80000,4,75000,2,1555.3069756,95523.14453125
80000,4,75000,3,1604.0698195,95523.33984375
80000,4,75000,4,1578.8040982,95523.1796875
80000,4,75000,5,1631.9978723,95523.140625
80000,4,80000,1,1632.8995035,101626.78515625
80000,4,80000,2,1592.1427619,101626.81640625
80000,4,80000,3,1983.1464635,101626.97265625
80000,4,80000,4,1688.4003227,101626.7890625
80000,4,80000,5,1651.0576969,101626.83203125
80000,5,5000,1,20.7565022,10068.82421875
80000,5,5000,2,20.0870814,10068.82421875
80000,5,5000,3,18.9477461,10068.82421875
80000,5,5000,4,17.9073593,10068.82421875
80000,5,5000,5,19.8084597,10087.7421875
80000,5,10000,1,28.1389841,16191.2578125
80000,5,10000,2,28.1777983,16191.2265625
80000,5,10000,3,27.9092961,16191.2578125
80000,5,10000,4,27.4989073,16191.2578125
80000,5,10000,5,28.0404072,16191.2578125
80000,5,15000,1,36.4027595,22295.77734375
80000,5,15000,2,37.1630947,22295.77734375
80000,5,15000,3,36.2275066,22295.77734375
80000,5,15000,4,36.6054942,22295.77734375
80000,5,15000,5,36.2496605,22295.77734375
80000,5,20000,1,46.422899,28399.29296875
80000,5,20000,2,47.1793165,28399.29296875
80000,5,20000,3,46.001382,28399.29296875
80000,5,20000,4,45.7773231,28399.29296875
80000,5,20000,5,44.4087483,28399.29296875
80000,5,25000,1,53.1486428,34502.77734375
80000,5,25000,2,56.1315685,34502.80859375
80000,5,25000,3,54.9736098,34502.99609375
80000,5,25000,4,54.4014194,34502.99609375
80000,5,25000,5,54.7264841,34503.1015625
80000,5,30000,1,63.9931714,40608.671875
80000,5,30000,2,67.2349196,40608.484375
80000,5,30000,3,64.0067828,40608.484375
80000,5,30000,4,64.0827098,40608.53125
80000,5,30000,5,66.0795125,40608.5
80000,5,35000,1,74.7375612,46712.23828125
80000,5,35000,2,76.3682135,46712.23828125
80000,5,35000,3,77.3462757,46712.23828125
80000,5,35000,4,75.5266121,46712.26953125
80000,5,35000,5,75.2857029,46712.26953125
80000,5,40000,1,83.193864,52815.9765625
80000,5,40000,2,83.337953,52815.9765625
80000,5,40000,3,83.9679,52815.9453125
80000,5,40000,4,81.7233232,52815.9453125
80000,5,40000,5,83.3545285,52815.9453125
80000,5,45000,1,94.1739321,58919.65234375
80000,5,45000,2,93.7071422,58919.65234375
80000,5,45000,3,92.7839121,58919.71484375
80000,5,45000,4,93.9125756,58919.71484375
80000,5,45000,5,94.8590403,58919.71484375
80000,5,50000,1,218.3107773,65023.640625
80000,5,50000,2,166.4649133,65023.546875
80000,5,50000,3,150.1186638,65023.4609375
80000,5,50000,4,161.5808329,65023.4609375
