dataset,best_params,num_boost_round,r2,rmsle
FCMtp2sampled_data_10000_set_13,"{'lambda_l1': 5.6303318437696943e-08, 'lambda_l2': 1.6380366205481442e-05, 'num_leaves': 289, 'feature_fraction': 0.6345657555649433, 'bagging_fraction': 0.8883453935840384, 'bagging_freq': 11, 'min_child_samples': 9, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.6965776042551795,0.6076046746612601
FSCS_sampled_data_10000_set_13,"{'lambda_l1': 8.102157160379367e-07, 'lambda_l2': 6.046300630493571e-08, 'num_leaves': 259, 'feature_fraction': 0.6377786154538405, 'bagging_fraction': 0.9751999500567662, 'bagging_freq': 10, 'min_child_samples': 6, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.9379106817098807,0.33785221130109927
BalancedSampling_sampled_data_10000_set_14,"{'lambda_l1': 0.00926903970644097, 'lambda_l2': 2.4672631305245786e-08, 'num_leaves': 385, 'feature_fraction': 0.6305538976455343, 'bagging_fraction': 0.9918189163752482, 'bagging_freq': 13, 'min_child_samples': 7, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8705733624002131,0.41372159420283455
clhs_sampled_data_10000_set_14,"{'lambda_l1': 0.14804695011336882, 'lambda_l2': 7.333601264204276e-07, 'num_leaves': 290, 'feature_fraction': 0.6000208867163108, 'bagging_fraction': 0.7091742184034406, 'bagging_freq': 11, 'min_child_samples': 1, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8635231641504428,0.43703581266392344
FCMtp2sampled_data_10000_set_14,"{'lambda_l1': 0.14414353277224687, 'lambda_l2': 5.396645687605274e-07, 'num_leaves': 311, 'feature_fraction': 0.8497197338123307, 'bagging_fraction': 0.8647692538338747, 'bagging_freq': 0, 'min_child_samples': 2, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.7010343072169085,0.5989989595664459
FSCS_sampled_data_10000_set_14,"{'lambda_l1': 8.070689666628531e-07, 'lambda_l2': 0.47730229929506374, 'num_leaves': 234, 'feature_fraction': 0.454530376334771, 'bagging_fraction': 0.8829222881754836, 'bagging_freq': 3, 'min_child_samples': 1, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.9346779425014076,0.3342968798062736
BalancedSampling_sampled_data_10000_set_15,"{'lambda_l1': 0.21253440354698488, 'lambda_l2': 7.190330409484005e-05, 'num_leaves': 318, 'feature_fraction': 0.5514408617277571, 'bagging_fraction': 0.9279698489537936, 'bagging_freq': 6, 'min_child_samples': 9, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8646655792744518,0.4451313738340778
clhs_sampled_data_10000_set_15,"{'lambda_l1': 1.2513742549692623e-08, 'lambda_l2': 0.01847264739623966, 'num_leaves': 393, 'feature_fraction': 0.5663705673647345, 'bagging_fraction': 0.9750251238662664, 'bagging_freq': 4, 'min_child_samples': 4, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8660256823677114,0.43058369750195086
FCMtp2sampled_data_10000_set_15,"{'lambda_l1': 1.3558098338043022e-08, 'lambda_l2': 2.6302261409668472e-06, 'num_leaves': 310, 'feature_fraction': 0.6397881151335257, 'bagging_fraction': 0.9534637330753186, 'bagging_freq': 1, 'min_child_samples': 4, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.6735650258528159,0.5681845455647262
FSCS_sampled_data_10000_set_15,"{'lambda_l1': 6.163553594159127e-05, 'lambda_l2': 1.1311952871086317e-08, 'num_leaves': 409, 'feature_fraction': 0.848327631997704, 'bagging_fraction': 0.8734226621044551, 'bagging_freq': 11, 'min_child_samples': 11, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.9409787491166053,0.30363729739185075
BalancedSampling_sampled_data_10000_set_16,"{'lambda_l1': 2.0904847745141958e-06, 'lambda_l2': 0.0074874543477909325, 'num_leaves': 299, 'feature_fraction': 0.6038088764166297, 'bagging_fraction': 0.9077868825005215, 'bagging_freq': 6, 'min_child_samples': 1, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.864230552215345,0.42575902962928525
clhs_sampled_data_10000_set_16,"{'lambda_l1': 0.05721938983975739, 'lambda_l2': 0.011859727683838611, 'num_leaves': 268, 'feature_fraction': 0.4992266837518936, 'bagging_fraction': 0.673275938158984, 'bagging_freq': 0, 'min_child_samples': 14, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8732978182457687,0.4142362435252799
FCMtp2sampled_data_10000_set_16,"{'lambda_l1': 0.0004860707753897993, 'lambda_l2': 2.1395906727250673, 'num_leaves': 376, 'feature_fraction': 0.8269442099308778, 'bagging_fraction': 0.9450452089871669, 'bagging_freq': 4, 'min_child_samples': 1, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.6568353814004764,0.6066680355518971
FSCS_sampled_data_10000_set_16,"{'lambda_l1': 0.08133848944961235, 'lambda_l2': 1.161584222803978e-06, 'num_leaves': 432, 'feature_fraction': 0.8447639316102362, 'bagging_fraction': 0.9204348918746101, 'bagging_freq': 15, 'min_child_samples': 1, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.9466438371240792,0.3381970598086602
BalancedSampling_sampled_data_10000_set_17,"{'lambda_l1': 0.03471783647054529, 'lambda_l2': 0.10556081987316551, 'num_leaves': 211, 'feature_fraction': 0.6459218120562858, 'bagging_fraction': 0.9085161949458862, 'bagging_freq': 12, 'min_child_samples': 1, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.857276370049149,0.46680346489592917
clhs_sampled_data_10000_set_17,"{'lambda_l1': 0.00039695132308656243, 'lambda_l2': 1.578210463829759e-08, 'num_leaves': 506, 'feature_fraction': 0.605037102934055, 'bagging_fraction': 0.8211133476576333, 'bagging_freq': 12, 'min_child_samples': 2, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8569983201374968,0.42871615426452314
FCMtp2sampled_data_10000_set_17,"{'lambda_l1': 0.12043855404299082, 'lambda_l2': 1.7516780600699195e-06, 'num_leaves': 473, 'feature_fraction': 0.577961230328863, 'bagging_fraction': 0.8711773971617605, 'bagging_freq': 5, 'min_child_samples': 5, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.6868372216673704,0.5860931480696364
FSCS_sampled_data_10000_set_17,"{'lambda_l1': 1.003441671080953e-06, 'lambda_l2': 5.62297418176853e-08, 'num_leaves': 439, 'feature_fraction': 0.45445542538680817, 'bagging_fraction': 0.9448978008065685, 'bagging_freq': 11, 'min_child_samples': 5, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.9479382484224175,0.30192121868702393
BalancedSampling_sampled_data_10000_set_18,"{'lambda_l1': 1.5107030360117036e-07, 'lambda_l2': 1.6613183560960738e-05, 'num_leaves': 503, 'feature_fraction': 0.6847710341179178, 'bagging_fraction': 0.9900263881121747, 'bagging_freq': 8, 'min_child_samples': 7, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8638505784772621,0.4304112289781726
clhs_sampled_data_10000_set_18,"{'lambda_l1': 6.407565050964613e-06, 'lambda_l2': 2.184041543204404, 'num_leaves': 486, 'feature_fraction': 0.8819118018275101, 'bagging_fraction': 0.9797647434383073, 'bagging_freq': 3, 'min_child_samples': 2, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8761565217952413,0.43153382327599127
FCMtp2sampled_data_10000_set_18,"{'lambda_l1': 1.0579376184701146e-08, 'lambda_l2': 0.03142770050469754, 'num_leaves': 267, 'feature_fraction': 0.60690884802151, 'bagging_fraction': 0.9556875355430134, 'bagging_freq': 11, 'min_child_samples': 3, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.6780166045539477,0.5940237394781126
FSCS_sampled_data_10000_set_18,"{'lambda_l1': 5.277046117288087e-08, 'lambda_l2': 4.488136049801594, 'num_leaves': 494, 'feature_fraction': 0.6836439626913656, 'bagging_fraction': 0.41974470709088896, 'bagging_freq': 0, 'min_child_samples': 2, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.9449300405701515,0.3309927797798407
BalancedSampling_sampled_data_10000_set_19,"{'lambda_l1': 0.007911177105084705, 'lambda_l2': 0.02743013547092278, 'num_leaves': 203, 'feature_fraction': 0.6143014924984619, 'bagging_fraction': 0.8876887082881619, 'bagging_freq': 1, 'min_child_samples': 1, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8545074883140962,0.4527924958018108
clhs_sampled_data_10000_set_19,"{'lambda_l1': 1.2855450398382511e-06, 'lambda_l2': 1.32248154217416e-06, 'num_leaves': 447, 'feature_fraction': 0.7409019664283392, 'bagging_fraction': 0.9354605462410898, 'bagging_freq': 15, 'min_child_samples': 1, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8727261073673785,0.44204599178020276
FCMtp2sampled_data_10000_set_19,"{'lambda_l1': 0.05288062981802506, 'lambda_l2': 1.03615715148993e-06, 'num_leaves': 482, 'feature_fraction': 0.6879369179951761, 'bagging_fraction': 0.707262028721135, 'bagging_freq': 8, 'min_child_samples': 3, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",98,0.685622145258673,0.5874117177520534
FSCS_sampled_data_10000_set_19,"{'lambda_l1': 1.713878743997218e-07, 'lambda_l2': 0.00011766737278468792, 'num_leaves': 427, 'feature_fraction': 0.5937202545747388, 'bagging_fraction': 0.9237111470167748, 'bagging_freq': 5, 'min_child_samples': 10, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.94615286328467,0.30785686037559046
BalancedSampling_sampled_data_10000_set_20,"{'lambda_l1': 0.000319015873244348, 'lambda_l2': 6.222289101245312e-08, 'num_leaves': 434, 'feature_fraction': 0.7281924347614641, 'bagging_fraction': 0.8918543491739348, 'bagging_freq': 8, 'min_child_samples': 4, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8619067198906256,0.39503129814285093
clhs_sampled_data_10000_set_20,"{'lambda_l1': 2.5392977882605935e-05, 'lambda_l2': 1.1619102142835248e-06, 'num_leaves': 282, 'feature_fraction': 0.84308856663624, 'bagging_fraction': 0.8780528011868394, 'bagging_freq': 3, 'min_child_samples': 8, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.872896155296381,0.41661600254105974
FCMtp2sampled_data_10000_set_20,"{'lambda_l1': 3.398752762985104e-05, 'lambda_l2': 0.0002531867518031534, 'num_leaves': 271, 'feature_fraction': 0.4770503394787766, 'bagging_fraction': 0.7157962312765329, 'bagging_freq': 0, 'min_child_samples': 1, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.6956319445268981,0.5578728572480929
FSCS_sampled_data_10000_set_20,"{'lambda_l1': 2.89222869964362e-08, 'lambda_l2': 0.08573544348099624, 'num_leaves': 337, 'feature_fraction': 0.7123177247684706, 'bagging_fraction': 0.7810460627085865, 'bagging_freq': 5, 'min_child_samples': 4, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.9431690922128148,0.3204829692097773
SRS_sampled_df_1000_set_1,"{'lambda_l1': 0.08898668754763242, 'lambda_l2': 2.8997140886846945e-05, 'num_leaves': 102, 'feature_fraction': 0.8410601609505374, 'bagging_fraction': 0.9734600703354457, 'bagging_freq': 10, 'min_child_samples': 8, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",55,0.6863891166127232,0.5769815503566591
SRS_sampled_df_1000_set_2,"{'lambda_l1': 0.0015696188866064706, 'lambda_l2': 0.00010148965981172578, 'num_leaves': 471, 'feature_fraction': 0.9309635279115342, 'bagging_fraction': 0.8687616078813695, 'bagging_freq': 2, 'min_child_samples': 12, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",58,0.7030246396511217,0.5816118785698928
SRS_sampled_df_1000_set_3,"{'lambda_l1': 1.4032309271872436e-07, 'lambda_l2': 9.970502419652536, 'num_leaves': 124, 'feature_fraction': 0.9890574819027287, 'bagging_fraction': 0.9763814881063035, 'bagging_freq': 0, 'min_child_samples': 6, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",65,0.6919216543860822,0.5888693323242261
SRS_sampled_df_1000_set_4,"{'lambda_l1': 0.0016819770669282412, 'lambda_l2': 6.36751475132525, 'num_leaves': 320, 'feature_fraction': 0.7071807494914172, 'bagging_fraction': 0.8021831392566567, 'bagging_freq': 10, 'min_child_samples': 10, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",74,0.7047123967633604,0.5969682788742137
SRS_sampled_df_1000_set_5,"{'lambda_l1': 0.6174439347017844, 'lambda_l2': 0.10689804869083508, 'num_leaves': 215, 'feature_fraction': 0.8230179611617363, 'bagging_fraction': 0.9477975659012686, 'bagging_freq': 4, 'min_child_samples': 53, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",65,0.6954355962915872,0.5722254731652998
SRS_sampled_df_1000_set_6,"{'lambda_l1': 0.1996210734942842, 'lambda_l2': 3.6484545753835094e-06, 'num_leaves': 466, 'feature_fraction': 0.5331511157328659, 'bagging_fraction': 0.747900935868999, 'bagging_freq': 5, 'min_child_samples': 10, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",38,0.687302900861946,0.5903204533712617
SRS_sampled_df_1000_set_7,"{'lambda_l1': 0.31582205996189894, 'lambda_l2': 1.0802850350534644e-08, 'num_leaves': 305, 'feature_fraction': 0.8551951312675101, 'bagging_fraction': 0.841356054246705, 'bagging_freq': 15, 'min_child_samples': 18, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",48,0.6923411969556699,0.6037729611473883
SRS_sampled_df_1000_set_8,"{'lambda_l1': 0.00024046974503449172, 'lambda_l2': 5.66160702093954e-08, 'num_leaves': 280, 'feature_fraction': 0.5319996430425741, 'bagging_fraction': 0.8731415409049751, 'bagging_freq': 3, 'min_child_samples': 29, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",72,0.6946518529717285,0.5965649072171908
SRS_sampled_df_1000_set_9,"{'lambda_l1': 3.5327507549914237, 'lambda_l2': 1.7904857438740704, 'num_leaves': 74, 'feature_fraction': 0.6369191261301593, 'bagging_fraction': 0.3395034971347729, 'bagging_freq': 3, 'min_child_samples': 7, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",90,0.6955815861413042,0.603716192285639
SRS_sampled_df_1000_set_10,"{'lambda_l1': 4.153004424072758e-05, 'lambda_l2': 2.8824232593640356e-08, 'num_leaves': 337, 'feature_fraction': 0.7586742855107933, 'bagging_fraction': 0.8444486109377493, 'bagging_freq': 3, 'min_child_samples': 24, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",90,0.6953903527876395,0.5968887129916575
SRS_sampled_df_1000_set_11,"{'lambda_l1': 0.044802029216716055, 'lambda_l2': 1.3813990320481901, 'num_leaves': 272, 'feature_fraction': 0.9202729544232842, 'bagging_fraction': 0.7869819652813355, 'bagging_freq': 3, 'min_child_samples': 17, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",41,0.6979280309654234,0.5984232968596681
SRS_sampled_df_1000_set_12,"{'lambda_l1': 0.03314688802418472, 'lambda_l2': 0.0002655472246349959, 'num_leaves': 113, 'feature_fraction': 0.7106410878920539, 'bagging_fraction': 0.8481678286282888, 'bagging_freq': 4, 'min_child_samples': 18, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",83,0.7034829310479562,0.5944079048922962
SRS_sampled_df_1000_set_13,"{'lambda_l1': 0.39252010689333144, 'lambda_l2': 0.0060951267466561945, 'num_leaves': 202, 'feature_fraction': 0.7680135793543351, 'bagging_fraction': 0.897088845281923, 'bagging_freq': 1, 'min_child_samples': 7, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",41,0.698134189922908,0.594796729450107
SRS_sampled_df_1000_set_14,"{'lambda_l1': 2.5311530004014875, 'lambda_l2': 0.0006004904065633263, 'num_leaves': 415, 'feature_fraction': 0.761707195029347, 'bagging_fraction': 0.9443766874765193, 'bagging_freq': 3, 'min_child_samples': 6, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",78,0.7012218074781797,0.5926740651037637
SRS_sampled_df_1000_set_15,"{'lambda_l1': 0.0659438112280493, 'lambda_l2': 8.488629763825784e-07, 'num_leaves': 173, 'feature_fraction': 0.5141940908669278, 'bagging_fraction': 0.6949334557637777, 'bagging_freq': 11, 'min_child_samples': 21, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",54,0.6869396434866073,0.5654454358419342
SRS_sampled_df_1000_set_16,"{'lambda_l1': 0.00014792602956502102, 'lambda_l2': 0.018051311288588303, 'num_leaves': 382, 'feature_fraction': 0.7261889310249173, 'bagging_fraction': 0.6093737275929427, 'bagging_freq': 3, 'min_child_samples': 47, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",59,0.6914495979180291,0.606115083760963
SRS_sampled_df_1000_set_17,"{'lambda_l1': 0.0003873852907969724, 'lambda_l2': 8.223824065147159e-06, 'num_leaves': 52, 'feature_fraction': 0.9041051018134045, 'bagging_fraction': 0.7822069256836868, 'bagging_freq': 1, 'min_child_samples': 28, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",51,0.7018271429231207,0.5976788767736732
SRS_sampled_df_1000_set_18,"{'lambda_l1': 1.189343063103914e-05, 'lambda_l2': 3.154342976306876e-06, 'num_leaves': 18, 'feature_fraction': 0.7778475589276737, 'bagging_fraction': 0.9891598152152782, 'bagging_freq': 11, 'min_child_samples': 2, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",97,0.6972477606437526,0.60509781948379
SRS_sampled_df_1000_set_19,"{'lambda_l1': 0.007518148495152496, 'lambda_l2': 0.16408423735301222, 'num_leaves': 81, 'feature_fraction': 0.7189872872294065, 'bagging_fraction': 0.8015910146782768, 'bagging_freq': 2, 'min_child_samples': 6, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",58,0.7050251802714866,0.5803836515843273
SRS_sampled_df_1000_set_20,"{'lambda_l1': 0.021969968119599562, 'lambda_l2': 1.252437324548703e-06, 'num_leaves': 512, 'feature_fraction': 0.5606902128068073, 'bagging_fraction': 0.7714002417197702, 'bagging_freq': 0, 'min_child_samples': 33, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",70,0.6951494255177788,0.5961771453643421
SRS_sampled_df_5000_set_1,"{'lambda_l1': 0.021727667756332125, 'lambda_l2': 7.383913386501045e-08, 'num_leaves': 207, 'feature_fraction': 0.7119905137763288, 'bagging_fraction': 0.9477584125636856, 'bagging_freq': 2, 'min_child_samples': 5, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.7835874045512771,0.5217545150458134
SRS_sampled_df_5000_set_2,"{'lambda_l1': 0.8693284961156005, 'lambda_l2': 8.0146004922181e-08, 'num_leaves': 216, 'feature_fraction': 0.6301788955431868, 'bagging_fraction': 0.8929163693792627, 'bagging_freq': 13, 'min_child_samples': 1, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.7800702719830408,0.5016398902310829
SRS_sampled_df_5000_set_3,"{'lambda_l1': 0.7640159006966855, 'lambda_l2': 0.00014507111670718968, 'num_leaves': 441, 'feature_fraction': 0.8059033851268786, 'bagging_fraction': 0.9321553234385294, 'bagging_freq': 11, 'min_child_samples': 13, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.7789225827291003,0.4943238101066137
SRS_sampled_df_5000_set_4,"{'lambda_l1': 7.015926699732464e-07, 'lambda_l2': 8.687300887166495, 'num_leaves': 378, 'feature_fraction': 0.6469335722346283, 'bagging_fraction': 0.9816758710361363, 'bagging_freq': 0, 'min_child_samples': 4, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.7938013643973654,0.524891394061309
SRS_sampled_df_5000_set_5,"{'lambda_l1': 0.01528405595156751, 'lambda_l2': 1.7074106985472204, 'num_leaves': 311, 'feature_fraction': 0.9351169093633046, 'bagging_fraction': 0.8686731146564539, 'bagging_freq': 3, 'min_child_samples': 2, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.791268097923624,0.48046591928299737
SRS_sampled_df_5000_set_6,"{'lambda_l1': 5.516921648012969e-06, 'lambda_l2': 2.0626276426275426e-06, 'num_leaves': 379, 'feature_fraction': 0.724606053119277, 'bagging_fraction': 0.973233760409603, 'bagging_freq': 1, 'min_child_samples': 10, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.7957335792344326,0.47909960700515253
SRS_sampled_df_5000_set_7,"{'lambda_l1': 0.06090581298415702, 'lambda_l2': 0.034957633005604026, 'num_leaves': 247, 'feature_fraction': 0.9202541032427328, 'bagging_fraction': 0.8131420512146703, 'bagging_freq': 1, 'min_child_samples': 6, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.7760122847440606,0.5211580158990349
SRS_sampled_df_5000_set_8,"{'lambda_l1': 0.003073739643995111, 'lambda_l2': 8.175751938789983, 'num_leaves': 309, 'feature_fraction': 0.8182766938216242, 'bagging_fraction': 0.754299707213504, 'bagging_freq': 7, 'min_child_samples': 3, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.7819924403739661,0.5130840410315952
SRS_sampled_df_5000_set_9,"{'lambda_l1': 0.00021092563162611447, 'lambda_l2': 1.9111090724849475e-05, 'num_leaves': 265, 'feature_fraction': 0.5593197832641559, 'bagging_fraction': 0.9496841306820716, 'bagging_freq': 10, 'min_child_samples': 6, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",99,0.7877156630250847,0.4953902650555337
SRS_sampled_df_5000_set_10,"{'lambda_l1': 3.5927369926881692e-06, 'lambda_l2': 1.89787684107153, 'num_leaves': 359, 'feature_fraction': 0.8865379691152485, 'bagging_fraction': 0.7263442539688929, 'bagging_freq': 1, 'min_child_samples': 2, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.7854540656291462,0.502202245233053
SRS_sampled_df_5000_set_11,"{'lambda_l1': 0.0007918753115753524, 'lambda_l2': 3.2256870399401667e-05, 'num_leaves': 268, 'feature_fraction': 0.5856076507624954, 'bagging_fraction': 0.5013017882762797, 'bagging_freq': 2, 'min_child_samples': 2, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",94,0.7733681572722311,0.5376976239525548
SRS_sampled_df_5000_set_12,"{'lambda_l1': 0.8844456758244086, 'lambda_l2': 5.472078186596759e-07, 'num_leaves': 260, 'feature_fraction': 0.828866414055846, 'bagging_fraction': 0.9253501594623446, 'bagging_freq': 3, 'min_child_samples': 11, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.7717504749989185,0.5288561288306961
SRS_sampled_df_5000_set_13,"{'lambda_l1': 0.020772137538517824, 'lambda_l2': 0.3230857061274099, 'num_leaves': 248, 'feature_fraction': 0.7252604538831734, 'bagging_fraction': 0.8355702921862223, 'bagging_freq': 4, 'min_child_samples': 7, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",97,0.785501888751264,0.49072713543672764
SRS_sampled_df_5000_set_14,"{'lambda_l1': 0.07307852420571471, 'lambda_l2': 4.178189816620311e-06, 'num_leaves': 238, 'feature_fraction': 0.5202799171709551, 'bagging_fraction': 0.9475395503802995, 'bagging_freq': 11, 'min_child_samples': 6, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.7840463022611023,0.5325108273733931
SRS_sampled_df_5000_set_15,"{'lambda_l1': 0.0054133281517561235, 'lambda_l2': 0.9439357008039886, 'num_leaves': 188, 'feature_fraction': 0.6621712659934045, 'bagging_fraction': 0.7672540772604435, 'bagging_freq': 1, 'min_child_samples': 2, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.779800797651575,0.49947868598422746
SRS_sampled_df_5000_set_16,"{'lambda_l1': 0.00041794067752150743, 'lambda_l2': 2.512496930936045e-08, 'num_leaves': 448, 'feature_fraction': 0.8414149198890819, 'bagging_fraction': 0.8989016622916244, 'bagging_freq': 7, 'min_child_samples': 13, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",96,0.7833921246233296,0.5006542893621326
SRS_sampled_df_5000_set_17,"{'lambda_l1': 0.009298319393453757, 'lambda_l2': 5.005815922304865e-06, 'num_leaves': 277, 'feature_fraction': 0.7111677265386933, 'bagging_fraction': 0.8189166877267354, 'bagging_freq': 6, 'min_child_samples': 6, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.7797537142267401,0.5244651591749699
SRS_sampled_df_5000_set_18,"{'lambda_l1': 1.4303198654029008e-05, 'lambda_l2': 0.03755292135446185, 'num_leaves': 293, 'feature_fraction': 0.8727414556937974, 'bagging_fraction': 0.9479179842356571, 'bagging_freq': 1, 'min_child_samples': 18, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.7833378034360435,0.4944803758445502
SRS_sampled_df_5000_set_19,"{'lambda_l1': 1.2413311550018236e-07, 'lambda_l2': 0.00040506499560718183, 'num_leaves': 314, 'feature_fraction': 0.7936467982520445, 'bagging_fraction': 0.9094471117343359, 'bagging_freq': 5, 'min_child_samples': 11, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.7802090170068842,0.5217994015968074
SRS_sampled_df_5000_set_20,"{'lambda_l1': 0.0009594826304782144, 'lambda_l2': 9.200685906267847, 'num_leaves': 301, 'feature_fraction': 0.6391673283963057, 'bagging_fraction': 0.9957092614539733, 'bagging_freq': 0, 'min_child_samples': 5, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.7888164413744678,0.5005636261944516
